"STATION","NAME","DATE","AWND","FMTM","PGTM","PRCP","PSUN","SNOW","SNWD","TAVG","TMAX","TMIN","TSUN","WDF2","WDF5","WESD","WSF2","WSF5","WT01","WT02","WT03","WT04","WT05","WT06","WT07","WT08","WT09","WT11","WT13","WT14","WT15","WT16","WT17","WT18","WT19","WT21","WT22","WV03"
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2017-10-05","9.17",,,"0.00",,"0.0","0.0","69","79","63",,"  220","  230",,"15.0","19.0",,,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2017-10-06","5.37",,,"0.00",,"0.0","0.0","71","80","64",,"  190","  200",,"12.1","14.1","    1",,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2017-10-07","8.28",,,"0.00",,"0.0","0.0","70","77","66",,"  190","  180",,"17.0","21.9","    1","    1",,,,,,"    1",,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2017-10-08","12.53",,,"0.16",,"0.0","0.0","72","73","71",,"  210","  210",,"21.9","32.0","    1",,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2017-10-09","13.65",,,"0.40",,"0.0","0.0","72","73","71",,"  210","  200",,"23.0","35.1","    1",,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2017-10-10","6.04",,,"0.00",,"0.0","0.0","73","81","61",,"  340","  310",,"15.0","21.9","    1",,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2017-10-11","7.61",,,"0.01",,"0.0","0.0","66","77","59",,"   80","  100",,"17.0","21.9",,,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2017-10-12","11.41",,,"0.02",,"0.0","0.0","60","65","52",,"   70","   40",,"21.0","29.1",,,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2017-10-13","8.72",,,"0.00",,"0.0","0.0","58","67","51",,"  110","  100",,"16.1","21.0",,,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2017-10-14","5.37",,,"0.34",,"0.0","0.0","65","70","62",,"   20","   30",,"13.0","15.0","    1","    1",,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2017-10-15","11.41",,,"0.00",,"0.0","0.0","66","72","64",,"  220","  220",,"21.9","29.1","    1","    1",,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2017-10-16","13.42",,,"0.00",,"0.0","0.0","62","69","47",,"  320","  320",,"23.0","29.1",,,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2017-10-17","6.71",,,"0.00",,"0.0","0.0","50","58","40",,"  350","   10",,"15.0","19.0",,,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2017-10-18","4.47",,,"0.00",,"0.0","0.0","55","72","45",,"  200","  200",,"12.1","15.0",,,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2017-10-19","8.72",,,"0.00",,"0.0","0.0","59","69","49",,"  230","  220",,"21.0","27.1",,,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2017-10-20","6.71",,,"0.00",,"0.0","0.0","62","72","48",,"  300","  320",,"16.1","23.0",,,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2017-10-21","3.80",,,"0.00",,"0.0","0.0","60","76","47",,"  190","  180",,"12.1","15.0",,,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2017-10-22","3.13",,,"0.00",,"0.0","0.0","60","74","47",,"  160","  170",,"10.1","13.0","    1",,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2017-10-23","8.72",,,"0.00",,"0.0","0.0","62","73","51",,"  150","  140",,"18.1","25.9","    1","    1",,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2017-10-24","18.79",,,"1.34",,"0.0","0.0","69","73","67",,"  160","  160",,"28.0","38.9","    1",,"    1",,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2017-10-25","5.14",,,"0.13",,"0.0","0.0","65","67","58",,"  170","  160",,"21.0","28.0","    1",,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2017-10-26","9.84",,,"0.25",,"0.0","0.0","56","60","47",,"  330","  330",,"18.1","23.9","    1",,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2017-10-27","6.04",,,"0.00",,"0.0","0.0","52","62","40",,"  220","  200",,"16.1","19.0",,,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2017-10-28","8.95",,,"0.00",,"0.0","0.0","55","68","44",,"  160","  190",,"21.0","28.0",,,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2017-10-29","14.54",,,"4.02",,"0.0","0.0","64","68","62",,"  140","  130",,"40.9","55.9","    1",,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2017-10-30","16.78",,,"0.00",,"0.0","0.0","58","64","48",,"  270","  280",,"30.0","40.0","    1",,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2017-10-31","10.07",,,"0.00",,"0.0","0.0","53","60","40",,"  250","  250",,"25.1","38.0",,,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2017-11-01","3.13",,,"0.00",,"0.0","0.0","47","62","36",,"  140","  150",,"14.1","18.1",,,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2017-11-02","8.50",,,"0.00",,"0.0","0.0","64","73","60",,"  210","  180",,"16.1","21.0","    1",,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2017-11-03","11.18",,,"0.00",,"0.0","0.0","65","71","51",,"  340","  340",,"25.1","34.0","    1","    1",,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2017-11-04","8.05",,,"0.00",,"0.0","0.0","52","56","43",,"  350","   30",,"21.0","25.1",,,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2017-11-05","6.71",,,"0.09",,"0.0","0.0","55","62","51",,"  120","  130",,"15.0","21.0","    1","    1",,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2017-11-06","11.63",,,"0.00",,"0.0","0.0","62","65","48",,"  340","  350",,"23.9","31.1","    1","    1",,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2017-11-07","12.75",,,"0.67",,"0.0","0.0","48","50","43",,"   30","   30",,"21.0","28.0","    1",,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2017-11-08","10.07",,,"0.00",,"0.0","0.0","44","49","38",,"   20","   20",,"21.0","27.1","    1",,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2017-11-09","4.92",,,"0.00",,"0.0","0.0","45","55","34",,"  140","  130",,"12.1","16.1",,,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2017-11-10","17.00",,,"0.01",,"0.0","0.0","43","55","26",,"  330","  330",,"31.1","38.0","    1",,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2017-11-11","8.05",,,"0.00",,"0.0","0.0","30","38","25",,"  340","  320",,"19.9","23.9",,,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2017-11-12","2.91",,,"0.00",,"0.0","0.0","35","49","26",,"  240","  230",,"13.0","18.1",,,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2017-11-13","7.38",,,"0.00",,"0.0","0.0","42","47","37",,"   20","   20",,"17.0","23.0",,,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2017-11-14","9.40",,,"0.00",,"0.0","0.0","41","44","39",,"   40","   10",,"15.0","19.0","    1",,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2017-11-15","6.26",,,"0.00",,"0.0","0.0","44","51","38",,"   20","   20",,"12.1","15.0",,,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2017-11-16","12.08",,,"0.20",,"0.0","0.0","51","59","44",,"  280","  290",,"25.1","32.0","    1",,,,,,,"    1",,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2017-11-17","12.75",,,"0.00",,"0.0","0.0","45","49","31",,"  300","  340",,"23.9","31.1",,,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2017-11-18","8.05",,,"0.12",,"0.0","0.0","40","59","25",,"  230","  220",,"25.1","32.0","    1",,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2017-11-19","18.12",,,"0.42",,"0.0","0.0","53","60","40",,"  310","  310",,"35.1","45.0","    1",,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2017-11-20","12.08",,,"0.00",,"0.0","0.0","41","48","35",,"  290","  290",,"25.9","34.0",,,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2017-11-21","11.86",,,"0.00",,"0.0","0.0","48","57","40",,"  200","  210",,"25.1","34.0",,,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2017-11-22","11.41",,,"0.80",,"0.0","0.0","52","55","37",,"  320","  310",,"28.0","36.0","    1",,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2017-11-23","5.82",,,"0.00",,"0.0","0.0","37","43","29",,"  330","  330",,"16.1","19.9",,,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2017-11-24","4.25",,,"0.00",,"0.0","0.0","37","49","27",,"  190","  170",,"10.1","13.0",,,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2017-11-25","6.04",,,"0.00",,"0.0","0.0","44","55","31",,"  220","  230",,"18.1","23.9",,,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2017-11-26","11.63",,,"0.00",,"0.0","0.0","47","51","33",,"  310","  310",,"28.0","40.0",,,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2017-11-27","10.96",,,"0.00",,"0.0","0.0","42","50","33",,"  290","  330",,"25.1","36.0",,,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2017-11-28","7.38",,,"0.00",,"0.0","0.0","40","53","27",,"  220","  200",,"14.1","19.9",,,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2017-11-29","11.86",,,"0.00",,"0.0","0.0","54","64","38",,"  300","  290",,"21.9","33.1",,,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2017-11-30","6.04",,,"0.00",,"0.0","0.0","42","52","27",,"  160","  150",,"13.0","16.1",,,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2017-12-01","9.17",,,"0.00",,"0.0","0.0","49","53","37",,"  330","  320",,"21.0","25.9",,,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2017-12-02","2.46",,,"0.00",,"0.0","0.0","40","48","30",,"  360","  360",,"8.1","10.1",,,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2017-12-03","2.68",,,"0.01",,"0.0","0.0","40","49","33",,"  120","  100",,"8.9","11.0",,,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2017-12-04","4.47",,,"0.00",,"0.0","0.0","41","51","30",,"  150","  150",,"13.0","14.1","    1",,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2017-12-05","14.76",,,"0.46",,"0.0","0.0","52","60","47",,"  190","  190",,"23.9","33.1","    1",,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2017-12-06","11.18",,,"0.07",,"0.0","0.0","51","58","37",,"  290","  300",,"23.9","30.0","    1",,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2017-12-07","9.40",,,"0.00",,"0.0","0.0","40","46","33",,"  260","  270",,"21.0","28.0",,,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2017-12-08","5.82",,,"0.00",,"0.0","0.0","37","40","32",,"  290","  270",,"10.1","15.0",,,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2017-12-09","7.16",,,"0.31",,"1.3","0.0","35","38","32",,"   10","  360",,"15.0","19.9","    1",,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2017-12-10","9.62",,,"0.00",,"0.0","1.2","34","39","30",,"  270","  260",,"16.1","21.9","    1",,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2017-12-11","6.49",,,"0.00",,"0.0","0.0","36","42","29",,"  260","  250",,"18.1","23.0","    1",,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2017-12-12","11.86",,,"0.02",,"0.0","0.0","42","53","32",,"  300","  290",,"28.0","40.9",,,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2017-12-13","18.12",,,"0.00",,"0.0","0.0","27","32","21",,"  290","  280",,"35.1","45.0",,,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2017-12-14","10.51",,,"0.10",,"1.8","1.2","27","32","22",,"  280","  270",,"23.9","31.1","    1",,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2017-12-15","3.58",,,"0.13",,"1.6","1.2","23","31","12",,"  280","  280",,"13.0","16.1","    1",,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2017-12-16","10.51",,,"0.00",,"0.0","2.0","28","38","17",,"  260","  270",,"23.0","30.0",,,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2017-12-17","4.25",,,"0.00",,"0.0","0.0","32","34","27",,"   20","   20",,"12.1","13.0",,,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2017-12-18","5.14",,,"0.03",,"0.0","0.0","36","47","32",,"  240","  250",,"12.1","15.0","    1",,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2017-12-19","11.86",,,"0.00",,"0.0","0.0","47","55","40",,"  250","  240",,"23.0","32.0",,,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2017-12-20","12.30",,,"0.00",,"0.0","0.0","45","51","32",,"  290","  280",,"25.9","35.1",,,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2017-12-21","4.70",,,"0.00",,"0.0","0.0","33","39","24",,"  350","  350",,"16.1","19.9",,,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2017-12-22","7.83",,,"0.00",,"0.0","0.0","38","48","30",,"  140","  160",,"15.0","21.0","    1",,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2017-12-23","9.62",,,"0.68",,"0.0","0.0","42","53","35",,"  220","  210",,"21.9","32.0","    1","    1",,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2017-12-24","11.63",,,"0.00",,"0.0","0.0","41","43","35",,"   10","   30",,"19.9","25.9","    1",,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2017-12-25","16.78",,,"0.24",,"0.0","0.0","37","40","28",,"  290","  310",,"36.9","46.1","    1",,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2017-12-26","11.18",,,"0.00",,"0.0","0.0","27","29","20",,"  280","  270",,"23.0","31.1",,,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2017-12-27","11.18",,,"0.00",,"0.0","0.0","22","25","18",,"  320","  330",,"18.1","23.9",,,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2017-12-28","14.32",,,"0.00",,"0.0","0.0","17","18","11",,"  310","  300",,"23.0","30.0",,,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2017-12-29","9.40",,,"0.00",,"0.0","0.0","15","22","11",,"  300","  290",,"17.0","25.9",,,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2017-12-30","3.58",,,"0.07",,"1.3","0.0","17","22","12",,"  290","  290",,"8.9","11.0","    1",,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2017-12-31","12.75",," 0636","0.00",,"0.0","1.2","16","19","9",,"  340","  300",,"21.9","28.0",,,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2018-01-01","10.51",,,"0.00",,"0.0","1.2","11","17","6",,"  330","  300",,"21.9","27.1",,,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2018-01-02","11.41",,,"0.00",,"0.0","1.2","17","25","10",,"  280","  270",,"18.1","29.1",,,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2018-01-03","3.80",,,"0.00",,"0.0","0.0","19","28","10",,"   20","   10",,"10.1","13.0",,,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2018-01-04","23.94",,,"1.53",,"16.0","1.2","26","30","21",,"  330","  350",,"32.0","45.0","    1","    1",,,,,,,"    1",,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2018-01-05","25.28",,,"0.00",,"0.0","16.1","15","21","10",,"  290",,,"29.1",,,,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2018-01-06","19.46",,,"0.00",,"0.0","15.0","10","12","6",,"  290","  290",,"23.9","36.9",,,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2018-01-07","8.95",,,"0.00",,"0.0","15.0","10","19","2",,"  300",,,"17.0",,,,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2018-01-08","12.30",,,"0.04",,"0.0","14.2","27","35","18",,"  220","  220",,"17.0","25.1",,,,"    1",,"    1",,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2018-01-09","11.63",,,"0.00",,"0.0","13.0","35","42","23",,"  320","  320",,"23.9","30.0",,,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2018-01-10","3.36",,,"0.00",,"0.0","11.0","29","40","15",,"  200","  210",,"10.1","13.0",,,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2018-01-11","4.92",,,"0.00",,"0.0","9.1","41","50","34",,"  170","  170",,"14.1","23.0","    1",,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2018-01-12","14.76",,,"0.37",,"0.0","5.9","52","58","47",,"  180","  190",,"23.9","35.1","    1","    1",,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2018-01-13","17.90",,,"0.18",,"0.0","0.0","44","56","20",,"  340","  180",,"28.0","36.9","    1","    1",,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2018-01-14","14.54",,,"0.00",,"0.0","0.0","21","26","17",,"  350","  350",,"25.1","32.0",,,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2018-01-15","10.07",,,"0.00",,"0.0","0.0","22","27","18",,"   20","   30",,"17.0","23.0",,,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2018-01-16","4.92",,,"0.00",,"0.0","0.0","30","40","21",,"  140","  150",,"10.1","14.1",,,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2018-01-17","7.83",,,"0.22",,"0.0","0.0","37","41","25",,"  340","  350",,"17.0","21.9","    1",,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2018-01-18","11.18",,,"0.00",,"0.0","0.0","26","32","20",,"  310","  320",,"18.1","25.1",,,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2018-01-19","6.04",,,"0.00",,"0.0","0.0","28","38","20",,"  260","  290",,"15.0","19.9",,,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2018-01-20","11.41",,,"0.00",,"0.0","0.0","41","56","32",,"  260","  250",,"28.0","36.9",,,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2018-01-21","2.91",,,"0.00",,"0.0","0.0","41","51","30",,"  360","  360",,"10.1","13.0",,,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2018-01-22","4.47",,,"0.02",,"0.0","0.0","45","53","41",,"  100","   90",,"12.1","15.0","    1","    1",,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2018-01-23","11.86",,,"0.88",,"0.0","0.0","50","58","43",,"  220","  170",,"23.0","36.9","    1","    1",,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2018-01-24","13.87",,,"0.00",,"0.0","0.0","42","44","28",,"  300","  320",,"23.9","31.1",,,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2018-01-25","14.54",,,"0.00",,"0.0","0.0","30","36","27",,"  340",,,"21.9",,,,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2018-01-26","3.80",,,"0.00",,"0.0","0.0","30","39","20",,"  220","  170",,"8.1","10.1",,,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2018-01-27","15.88",,,"0.00",,"0.0","0.0","37","47","25",,"  220","  220",,"23.9","36.9",,,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2018-01-28","4.70",,,"0.24",,"0.0","0.0","44","47","40",,"  210","  210",,"21.0","27.1","    1",,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2018-01-29","14.32",,,"0.02",,"0.7","0.0","38","40","27",,"   30","   30",,"21.9","27.1","    1",,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2018-01-30","12.75",,,"0.24",,"5.3","5.1","29","34","22",,"  330","  340",,"25.9","30.0","    1",,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2018-01-31","11.41",,,"0.00",,"0.0","3.9","22","32","15",,"  340","  330",,"23.0","29.1",,,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2018-02-01","8.50",,,"0.03",,"0.0","3.1","34","38","31",,"  210","  220",,"18.1","25.9","    1",,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2018-02-02","18.12",,,"0.26",,"0.1","0.0","30","37","15",,"  300","  300",,"29.1","36.0","    1",,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2018-02-03","11.41",,,"0.00",,"0.0","0.0","20","31","11",,"  230","  230",,"19.9","25.9",,,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2018-02-04","9.62",,,"1.18",,"0.0","0.0","37","48","31",,"  210","  200",,"18.1","23.9","    1",,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2018-02-05","12.30",,,"0.02",,"0.0","0.0","38","47","21",,"  300","  320",,"28.0","36.9","    1",,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2018-02-06","3.13",,,"0.00",,"0.0","0.0","29","37","20",,"  210","  210",,"8.9","12.1",,,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2018-02-07","10.29",,,"0.79",,"0.1","0.0","32","49","25",,"  250","  260",,"23.9","32.0","    1",,,"    1",,,,"    1",,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2018-02-08","10.29",,,"0.00",,"0.0","0.0","32","35","23",,"  340","  350",,"21.9","27.1",,,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2018-02-09","6.26",,,"0.00",,"0.0","0.0","27","37","18",,"  210","  220",,"15.0","19.9",,,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2018-02-10","6.49",,,"0.34",,"0.0","0.0","42","52","35",,"  190","  170",,"15.0","23.0","    1",,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2018-02-11","8.95",,,"1.58",,"0.0","0.0","48","54","44",,"  210","  220",,"23.0","34.0","    1","    1","    1",,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2018-02-12","10.96",,,"0.00",,"0.0","0.0","44","54","30",,"  330","  350",,"23.0","25.9","    1","    1",,,,,,,,,,,,,,,,,,
